WorkerId|WorkTimeInSeconds|Query|URL|Relevance
42680715|25|diversity|http://uregina.ca/~gingrich/j2199.htm|3
79730905|13|diversity|http://uregina.ca/~gingrich/j2199.htm|3
49242860|44|diversity|http://en.wikipedia.org/wiki/Diversity_(business)|1
43975623|15|diversity|http://en.wikipedia.org/wiki/Diversity_(business)|3
36625377|10|diversity|http://en.wikipedia.org/wiki/Diversity_(business)|1
89410112|54|diversity|http://en.wikipedia.org/wiki/Diversity_(business)|1
20489447|33|diversity|http://en.wikipedia.org/wiki/Diversity_(business)|3
20489447|49|diversity|http://gopsusports.cstv.com/ot/acdi.html|1
43975623|397|diversity|http://gopsusports.cstv.com/ot/acdi.html|2
42680715|25|diversity|http://gopsusports.cstv.com/ot/acdi.html|1
42253751|42|diversity|http://gopsusports.cstv.com/ot/acdi.html|0
79730905|33|diversity|http://gopsusports.cstv.com/ot/acdi.html|3
43975623|23|diversity|http://www.countryinns.com/section/aboutus.diversity/aboutus.sidemenus|2
89410112|353|diversity|http://www.countryinns.com/section/aboutus.diversity/aboutus.sidemenus|3
79730905|32|diversity|http://www.countryinns.com/section/aboutus.diversity/aboutus.sidemenus|0
42680715|18|diversity|http://www.countryinns.com/section/aboutus.diversity/aboutus.sidemenus|0
58900446|23|diversity|http://www.countryinns.com/section/aboutus.diversity/aboutus.sidemenus|3
42253751|29|diversity|http://progress-energy.com/aboutus/diversity/index.asp|0
79730905|83|diversity|http://progress-energy.com/aboutus/diversity/index.asp|0
43975623|27|diversity|http://progress-energy.com/aboutus/diversity/index.asp|0
42680715|28|diversity|http://progress-energy.com/aboutus/diversity/index.asp|-1
36625377|38|diversity|http://progress-energy.com/aboutus/diversity/index.asp|0
79884863|32|diversity|http://astc.org/resource/equity/index.htm|3
88529139|6|diversity|http://astc.org/resource/equity/index.htm|2
79730905|14|diversity|http://astc.org/resource/equity/index.htm|3
43975623|2112|diversity|http://astc.org/resource/equity/index.htm|3
58900446|19|diversity|http://astc.org/resource/equity/index.htm|3
89410112|83|diversity|http://en.wikiversity.org/wiki/Workplace_diversity|3
79730905|14|diversity|http://en.wikiversity.org/wiki/Workplace_diversity|3
42680715|18|diversity|http://en.wikiversity.org/wiki/Workplace_diversity|2
43975623|10|diversity|http://en.wikiversity.org/wiki/Workplace_diversity|3
44839238|53|diversity|http://en.wikiversity.org/wiki/Workplace_diversity|3
20489447|110|diversity|http://en.wikipedia.org/wiki/Cultural_Diversity|0
58900446|127|diversity|http://en.wikipedia.org/wiki/Cultural_Diversity|1
43975623|330|diversity|http://en.wikipedia.org/wiki/Cultural_Diversity|3
42253751|217|diversity|http://en.wikipedia.org/wiki/Cultural_Diversity|2
42680715|37|diversity|http://en.wikipedia.org/wiki/Cultural_Diversity|0
43975623|405|diversity|http://www.lib.washington.edu/about/diversity/|3
42680715|34|diversity|http://www.lib.washington.edu/about/diversity/|2
58900446|21|diversity|http://www.lib.washington.edu/about/diversity/|-1
79730905|64|diversity|http://www.lib.washington.edu/about/diversity/|1
89410112|57|diversity|http://www.lib.washington.edu/about/diversity/|1
43975623|2099|euclid|http://logoku.co.cc/1/1008/|0
79730905|63|euclid|http://logoku.co.cc/1/1008/|-1
58900446|72|euclid|http://logoku.co.cc/1/1008/|0
42680715|38|euclid|http://logoku.co.cc/1/1008/|0
78843539|216|euclid|http://logoku.co.cc/1/1008/|0
42680715|12|lower heart rate|http://en.wikipedia.org/wiki/Stroke_volume|2
79730905|16|lower heart rate|http://en.wikipedia.org/wiki/Stroke_volume|3
36625377|28|lower heart rate|http://en.wikipedia.org/wiki/Stroke_volume|0
43975623|28|lower heart rate|http://en.wikipedia.org/wiki/Stroke_volume|1
58900446|21|lower heart rate|http://en.wikipedia.org/wiki/Stroke_volume|2
79884863|27|lower heart rate|http://1stholistic.com/meditation/hol_meditation_benefits_physical.htm|3
89410112|24|lower heart rate|http://1stholistic.com/meditation/hol_meditation_benefits_physical.htm|2
42680715|14|lower heart rate|http://1stholistic.com/meditation/hol_meditation_benefits_physical.htm|3
43975623|285|lower heart rate|http://1stholistic.com/meditation/hol_meditation_benefits_physical.htm|3
79730905|13|lower heart rate|http://1stholistic.com/meditation/hol_meditation_benefits_physical.htm|3
27369048|80|lower heart rate|http://exercise.about.com/library/12_Week_Plan/blprogresschart.htm|2
79730905|23|lower heart rate|http://exercise.about.com/library/12_Week_Plan/blprogresschart.htm|3
58900446|51|lower heart rate|http://exercise.about.com/library/12_Week_Plan/blprogresschart.htm|2
43975623|25|lower heart rate|http://exercise.about.com/library/12_Week_Plan/blprogresschart.htm|0
42680715|26|lower heart rate|http://exercise.about.com/library/12_Week_Plan/blprogresschart.htm|3
49242860|11|lower heart rate|http://en.wikipedia.org/wiki/Ventricular_rate|2
20489447|14|lower heart rate|http://en.wikipedia.org/wiki/Ventricular_rate|1
36625377|67|lower heart rate|http://en.wikipedia.org/wiki/Ventricular_rate|3
43975623|57|lower heart rate|http://en.wikipedia.org/wiki/Ventricular_rate|3
87158063|10|lower heart rate|http://en.wikipedia.org/wiki/Ventricular_rate|2
42680715|16|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|2
79730905|16|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|1
49198552|89|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|0
58900446|27|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|3
43975623|11|lower heart rate|http://en.wikipedia.org/wiki/Max_heart_rate|2
79730905|11|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate|3
42680715|15|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate|3
43975623|16|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate|2
89410112|30|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate|0
58900446|26|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate|0
79730905|103|lower heart rate|http://content.onlinejacc.org/cgi/content/abstract/52/18/1482|3
58900446|41|lower heart rate|http://content.onlinejacc.org/cgi/content/abstract/52/18/1482|1
20489447|87|lower heart rate|http://content.onlinejacc.org/cgi/content/abstract/52/18/1482|1
43975623|2045|lower heart rate|http://content.onlinejacc.org/cgi/content/abstract/52/18/1482|0
42680715|37|lower heart rate|http://content.onlinejacc.org/cgi/content/abstract/52/18/1482|3
36625377|27|lower heart rate|http://www.hrspatients.org/patients/signs_symptoms/too_slow.asp|0
43975623|23|lower heart rate|http://www.hrspatients.org/patients/signs_symptoms/too_slow.asp|0
79730905|38|lower heart rate|http://www.hrspatients.org/patients/signs_symptoms/too_slow.asp|2
73575550|32|lower heart rate|http://www.hrspatients.org/patients/signs_symptoms/too_slow.asp|2
27369048|271|lower heart rate|http://www.hrspatients.org/patients/signs_symptoms/too_slow.asp|2
43975623|25|lower heart rate|http://www.healthofchildren.com/C/Congenital-Heart-Disease.html|1
89410112|50|lower heart rate|http://www.healthofchildren.com/C/Congenital-Heart-Disease.html|2
58900446|34|lower heart rate|http://www.healthofchildren.com/C/Congenital-Heart-Disease.html|2
79730905|33|lower heart rate|http://www.healthofchildren.com/C/Congenital-Heart-Disease.html|1
20489447|35|lower heart rate|http://www.healthofchildren.com/C/Congenital-Heart-Disease.html|1
42680715|21|lower heart rate|http://eurheartj.oxfordjournals.org/cgi/content/full/ehn571|3
79730905|76|lower heart rate|http://eurheartj.oxfordjournals.org/cgi/content/full/ehn571|3
36625377|15|lower heart rate|http://eurheartj.oxfordjournals.org/cgi/content/full/ehn571|2
20489447|140|lower heart rate|http://eurheartj.oxfordjournals.org/cgi/content/full/ehn571|2
43975623|1788|lower heart rate|http://eurheartj.oxfordjournals.org/cgi/content/full/ehn571|0
20489447|60|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|2
43975623|16|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|0
58900446|19|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|3
79730905|18|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|3
42680715|17|lower heart rate|http://health.learninginfo.org/heart-rate-monitor.htm|-1
43975623|14|lower heart rate|http://en.wikipedia.org/wiki/heartrate|0
79730905|14|lower heart rate|http://en.wikipedia.org/wiki/heartrate|3
20489447|67|lower heart rate|http://en.wikipedia.org/wiki/heartrate|1
42680715|14|lower heart rate|http://en.wikipedia.org/wiki/heartrate|3
36625377|23|lower heart rate|http://en.wikipedia.org/wiki/heartrate|3
36625377|19|lower heart rate|http://www.sport-fitness-advisor.com/heart-rate-training.html|1
42680715|21|lower heart rate|http://www.sport-fitness-advisor.com/heart-rate-training.html|3
79730905|30|lower heart rate|http://www.sport-fitness-advisor.com/heart-rate-training.html|2
43975623|350|lower heart rate|http://www.sport-fitness-advisor.com/heart-rate-training.html|3
58858489|224|lower heart rate|http://www.sport-fitness-advisor.com/heart-rate-training.html|1
79730905|25|lower heart rate|http://aerobicdancing.com/Heart_Rates.htm|3
27369048|62|lower heart rate|http://aerobicdancing.com/Heart_Rates.htm|2
36625377|17|lower heart rate|http://aerobicdancing.com/Heart_Rates.htm|1
43975623|19|lower heart rate|http://aerobicdancing.com/Heart_Rates.htm|3
60615194|24|lower heart rate|http://aerobicdancing.com/Heart_Rates.htm|0
42680715|52|lower heart rate|http://articles.mercola.com/sites/articles/archive/2002/10/09/stress-pets.aspx|1
43975623|10|lower heart rate|http://articles.mercola.com/sites/articles/archive/2002/10/09/stress-pets.aspx|0
36625377|18|lower heart rate|http://articles.mercola.com/sites/articles/archive/2002/10/09/stress-pets.aspx|0
58900446|45|lower heart rate|http://articles.mercola.com/sites/articles/archive/2002/10/09/stress-pets.aspx|2
88529139|353|lower heart rate|http://articles.mercola.com/sites/articles/archive/2002/10/09/stress-pets.aspx|0
42680715|20|lower heart rate|http://www.cptips.com/hrmntr.htm|2
89410112|418|lower heart rate|http://www.cptips.com/hrmntr.htm|3
79730905|17|lower heart rate|http://www.cptips.com/hrmntr.htm|3
58900446|29|lower heart rate|http://www.cptips.com/hrmntr.htm|3
43975623|45|lower heart rate|http://www.cptips.com/hrmntr.htm|0
42680715|24|lower heart rate|http://rssfamily.com/rd/ae/35374.php|0
42680715|20|lower heart rate|http://www.sidestep.com/hotels-rooms-l1728294-chennai_hotels_india|0
43975623|8|lower heart rate|http://www.sidestep.com/hotels-rooms-l1728294-chennai_hotels_india|0
79730905|21|lower heart rate|http://www.sidestep.com/hotels-rooms-l1728294-chennai_hotels_india|0
58900446|44|lower heart rate|http://www.sidestep.com/hotels-rooms-l1728294-chennai_hotels_india|0
42253751|72|lower heart rate|http://www.sidestep.com/hotels-rooms-l1728294-chennai_hotels_india|0
17201389|94|lower heart rate|http://www.aahf.info/sec_news/section/older-adults_heart-disease_petersen_012407.htm|3
79730905|123|lower heart rate|http://www.aahf.info/sec_news/section/older-adults_heart-disease_petersen_012407.htm|2
43975623|27|lower heart rate|http://www.aahf.info/sec_news/section/older-adults_heart-disease_petersen_012407.htm|2
42680715|25|lower heart rate|http://www.aahf.info/sec_news/section/older-adults_heart-disease_petersen_012407.htm|2
58900446|22|lower heart rate|http://www.aahf.info/sec_news/section/older-adults_heart-disease_petersen_012407.htm|2
89410112|95|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3
43975623|2075|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|0
42680715|14|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3
36625377|40|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|0
79730905|24|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3
36625377|26|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|1
79730905|19|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0
42680715|22|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0
89410112|47|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|1
43975623|437|lower heart rate|http://www.biospectrumasia.com/Home/Pharma_Products_Home.asp|0
58900446|29|lower heart rate|http://www.msnbc.msn.com/id/22710441/|2
27619259|41|lower heart rate|http://www.msnbc.msn.com/id/22710441/|0
44839238|175|lower heart rate|http://www.msnbc.msn.com/id/22710441/|1
43975623|474|lower heart rate|http://www.msnbc.msn.com/id/22710441/|0
87158063|96|lower heart rate|http://www.msnbc.msn.com/id/22710441/|2
58900446|42|lower heart rate|http://www.healthboards.com/boards/archive/index.php/f-61.html|3
89410112|71|lower heart rate|http://www.healthboards.com/boards/archive/index.php/f-61.html|2
79730905|38|lower heart rate|http://www.healthboards.com/boards/archive/index.php/f-61.html|0
49242860|64|lower heart rate|http://www.healthboards.com/boards/archive/index.php/f-61.html|2
43975623|34|lower heart rate|http://www.healthboards.com/boards/archive/index.php/f-61.html|2
58900446|36|lower heart rate|http://exercise.about.com/library/12_Week_Plan/progresschart.htm|2
42680715|32|lower heart rate|http://exercise.about.com/library/12_Week_Plan/progresschart.htm|1
89410112|53|lower heart rate|http://exercise.about.com/library/12_Week_Plan/progresschart.htm|2
43975623|2075|lower heart rate|http://exercise.about.com/library/12_Week_Plan/progresschart.htm|1
79730905|180|lower heart rate|http://exercise.about.com/library/12_Week_Plan/progresschart.htm|2
42680715|25|lower heart rate|http://www.drugtalk.com/altace/index.htm|1
89410112|37|lower heart rate|http://www.drugtalk.com/altace/index.htm|0
43975623|38|lower heart rate|http://www.drugtalk.com/altace/index.htm|2
79730905|24|lower heart rate|http://www.drugtalk.com/altace/index.htm|0
58900446|25|lower heart rate|http://www.drugtalk.com/altace/index.htm|2
79730905|8|lower heart rate|http://en.wikipedia.org/wiki/Talk:ECR|0
42680715|13|lower heart rate|http://en.wikipedia.org/wiki/Talk:ECR|-1
58900446|30|lower heart rate|http://en.wikipedia.org/wiki/Talk:ECR|0
43975623|22|lower heart rate|http://en.wikipedia.org/wiki/Talk:ECR|-1
89410112|75|lower heart rate|http://en.wikipedia.org/wiki/Talk:ECR|1
42680715|20|lower heart rate|http://www.hon.ch/News/indexC14.html|1
79730905|20|lower heart rate|http://www.hon.ch/News/indexC14.html|1
43975623|45|lower heart rate|http://www.hon.ch/News/indexC14.html|1
20489447|397|lower heart rate|http://www.hon.ch/News/indexC14.html|0
89410112|321|lower heart rate|http://www.hon.ch/News/indexC14.html|2
42680715|17|lower heart rate|http://www.drmirkin.com/public/ezine021708.html|3
58900446|24|lower heart rate|http://www.drmirkin.com/public/ezine021708.html|3
79730905|28|lower heart rate|http://www.drmirkin.com/public/ezine021708.html|3
49198552|90|lower heart rate|http://www.drmirkin.com/public/ezine021708.html|1
43975623|35|lower heart rate|http://www.drmirkin.com/public/ezine021708.html|1
89410112|26|lower heart rate|http://en.wikipedia.org/wiki/Resting_heart_rate|3
36625377|700|lower heart rate|http://en.wikipedia.org/wiki/Resting_heart_rate|0
56486836|88|lower heart rate|http://en.wikipedia.org/wiki/Resting_heart_rate|1
43975623|14|lower heart rate|http://en.wikipedia.org/wiki/Resting_heart_rate|1
42680715|14|lower heart rate|http://en.wikipedia.org/wiki/Resting_heart_rate|2
79730905|22|lower heart rate|http://www.bodybuilding.com/fun/randy18.htm|2
76263233|98|lower heart rate|http://www.bodybuilding.com/fun/randy18.htm|1
58900446|37|lower heart rate|http://www.bodybuilding.com/fun/randy18.htm|2
43975623|454|lower heart rate|http://www.bodybuilding.com/fun/randy18.htm|0
42680715|28|lower heart rate|http://www.bodybuilding.com/fun/randy18.htm|2
58900446|34|lower heart rate|http://en.wikipedia.org/wiki/Pulse_rate|3
43975623|2073|lower heart rate|http://en.wikipedia.org/wiki/Pulse_rate|1
49242860|60|lower heart rate|http://en.wikipedia.org/wiki/Pulse_rate|1
79730905|29|lower heart rate|http://en.wikipedia.org/wiki/Pulse_rate|-1
42680715|20|lower heart rate|http://en.wikipedia.org/wiki/Pulse_rate|2
42680715|39|lower heart rate|http://www.nlm.nih.gov/medlineplus/newsbydate.html|2
43975623|32|lower heart rate|http://www.nlm.nih.gov/medlineplus/newsbydate.html|1
73575550|30|lower heart rate|http://www.nlm.nih.gov/medlineplus/newsbydate.html|2
79730905|51|lower heart rate|http://www.nlm.nih.gov/medlineplus/newsbydate.html|1
58900446|72|lower heart rate|http://www.nlm.nih.gov/medlineplus/newsbydate.html|2
60615194|91|lower heart rate|http://radiographics.rsnajnls.org/cgi/content/full/23/suppl_1/S111|1
43975623|1823|lower heart rate|http://radiographics.rsnajnls.org/cgi/content/full/23/suppl_1/S111|0
88529139|2380|lower heart rate|http://radiographics.rsnajnls.org/cgi/content/full/23/suppl_1/S111|1
79730905|37|lower heart rate|http://radiographics.rsnajnls.org/cgi/content/full/23/suppl_1/S111|2
42680715|31|lower heart rate|http://radiographics.rsnajnls.org/cgi/content/full/23/suppl_1/S111|2
87158063|10|lower heart rate|http://www.exrx.net/Testing/HeartRate.html|0
79730905|26|lower heart rate|http://www.exrx.net/Testing/HeartRate.html|2
43975623|44|lower heart rate|http://www.exrx.net/Testing/HeartRate.html|3
42680715|24|lower heart rate|http://www.exrx.net/Testing/HeartRate.html|2
49242860|67|lower heart rate|http://www.exrx.net/Testing/HeartRate.html|0
58900446|37|lower heart rate|http://en.wikipedia.org/wiki/MSDBP|2
36625377|30|lower heart rate|http://en.wikipedia.org/wiki/MSDBP|2
79730905|26|lower heart rate|http://en.wikipedia.org/wiki/MSDBP|2
20489447|69|lower heart rate|http://en.wikipedia.org/wiki/MSDBP|0
43975623|18|lower heart rate|http://en.wikipedia.org/wiki/MSDBP|3
43975623|32|lower heart rate|http://www.faqs.org/sports-science/A-Ba-and-timeline/Archery.html|0
79730905|50|lower heart rate|http://www.faqs.org/sports-science/A-Ba-and-timeline/Archery.html|2
49198552|188|lower heart rate|http://www.faqs.org/sports-science/A-Ba-and-timeline/Archery.html|2
89410112|24|lower heart rate|http://www.faqs.org/sports-science/A-Ba-and-timeline/Archery.html|0
42680715|28|lower heart rate|http://www.faqs.org/sports-science/A-Ba-and-timeline/Archery.html|1
89410112|54|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate_reserve|3
79730905|25|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate_reserve|2
43975623|2061|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate_reserve|1
36625377|17|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate_reserve|2
42680715|22|lower heart rate|http://en.wikipedia.org/wiki/Heart_rate_reserve|3
89410112|18|dogs for adoption|http://www.echodogs.org/contacts.htm|3
66110208|314|dogs for adoption|http://www.echodogs.org/contacts.htm|3
34264530|65|dogs for adoption|http://www.echodogs.org/contacts.htm|2
25756414|7|dogs for adoption|http://www.echodogs.org/contacts.htm|3
50758155|23|dogs for adoption|http://www.echodogs.org/contacts.htm|2
43103317|88|the music man|http://news-releases.uiowa.edu/2001/november/1115music-man.html|2
25756414|17|the music man|http://news-releases.uiowa.edu/2001/november/1115music-man.html|3
89410112|20|the music man|http://news-releases.uiowa.edu/2001/november/1115music-man.html|3
48347147|16|the music man|http://news-releases.uiowa.edu/2001/november/1115music-man.html|1
14679385|24|the music man|http://news-releases.uiowa.edu/2001/november/1115music-man.html|2
16400153|40|website design hosting|http://forum.artistsnetwork.com/Home/tabid/53/forumid/5/postid/38487/view/topic/Default.aspx|0
34264530|182|website design hosting|http://forum.artistsnetwork.com/Home/tabid/53/forumid/5/postid/38487/view/topic/Default.aspx|0
88028471|357|website design hosting|http://forum.artistsnetwork.com/Home/tabid/53/forumid/5/postid/38487/view/topic/Default.aspx|0
89410112|27|website design hosting|http://forum.artistsnetwork.com/Home/tabid/53/forumid/5/postid/38487/view/topic/Default.aspx|0
18924213|9|website design hosting|http://forum.artistsnetwork.com/Home/tabid/53/forumid/5/postid/38487/view/topic/Default.aspx|-1
24672457|11|dogs for adoption|http://www.echodogs.org/history.htm|2
89410112|15|dogs for adoption|http://www.echodogs.org/history.htm|3
50758155|23|dogs for adoption|http://www.echodogs.org/history.htm|2
25756414|14|dogs for adoption|http://www.echodogs.org/history.htm|3
33146762|41|dogs for adoption|http://www.echodogs.org/history.htm|3
34264530|215|cell phones|http://www.consumerreports.org/cro/electronics-computers/phones-mobile-devices/phones/cell-phone-service-providers/cell-phone-service-1-08/overview/cell-service-ov.htm|3
45012728|16|cell phones|http://www.consumerreports.org/cro/electronics-computers/phones-mobile-devices/phones/cell-phone-service-providers/cell-phone-service-1-08/overview/cell-service-ov.htm|1
89410112|17|cell phones|http://www.consumerreports.org/cro/electronics-computers/phones-mobile-devices/phones/cell-phone-service-providers/cell-phone-service-1-08/overview/cell-service-ov.htm|3
55234623|88|cell phones|http://www.consumerreports.org/cro/electronics-computers/phones-mobile-devices/phones/cell-phone-service-providers/cell-phone-service-1-08/overview/cell-service-ov.htm|1
46602775|88|cell phones|http://www.consumerreports.org/cro/electronics-computers/phones-mobile-devices/phones/cell-phone-service-providers/cell-phone-service-1-08/overview/cell-service-ov.htm|3
88028471|13|dog heat|http://www.petstreetmall.com/Heated-or-Cooling-Dog-Bed/7660/2859/|-1
89410112|26|dog heat|http://www.petstreetmall.com/Heated-or-Cooling-Dog-Bed/7660/2859/|-1
14206182|232|dog heat|http://www.petstreetmall.com/Heated-or-Cooling-Dog-Bed/7660/2859/|-1
24672457|17|dog heat|http://www.petstreetmall.com/Heated-or-Cooling-Dog-Bed/7660/2859/|0
66110208|52|dog heat|http://www.petstreetmall.com/Heated-or-Cooling-Dog-Bed/7660/2859/|3
34264530|324|the music man|http://music.aol.com/artist/beenie-man/1029190|0
89410112|23|the music man|http://music.aol.com/artist/beenie-man/1029190|0
66110208|36|the music man|http://music.aol.com/artist/beenie-man/1029190|0
34801756|17|the music man|http://music.aol.com/artist/beenie-man/1029190|0
18924213|22|the music man|http://music.aol.com/artist/beenie-man/1029190|0
89410112|31|cell phones|http://www.handcellphone.com/free-cell-phone/category/orange-cell-phones/|3
49779286|13|cell phones|http://www.handcellphone.com/free-cell-phone/category/orange-cell-phones/|0
46602775|40|cell phones|http://www.handcellphone.com/free-cell-phone/category/orange-cell-phones/|3
50758155|34|cell phones|http://www.handcellphone.com/free-cell-phone/category/orange-cell-phones/|1
14206182|329|cell phones|http://www.handcellphone.com/free-cell-phone/category/orange-cell-phones/|0
88028471|746|gps|http://en.wikipedia.org/wiki/NAVSTAR_GPS|2
55234623|214|gps|http://en.wikipedia.org/wiki/NAVSTAR_GPS|0
58521720|31|gps|http://en.wikipedia.org/wiki/NAVSTAR_GPS|1
24672457|10|gps|http://en.wikipedia.org/wiki/NAVSTAR_GPS|2
33146762|16|gps|http://en.wikipedia.org/wiki/NAVSTAR_GPS|3
89410112|28|the music man|http://www.lyrics007.com/|1
66110208|305|the music man|http://www.lyrics007.com/|2
14679385|22|the music man|http://www.lyrics007.com/|1
22755732|12|the music man|http://www.lyrics007.com/|3
25756414|10|the music man|http://www.lyrics007.com/|2
14206182|16|alexian brothers hospital|http://www.killerstartups.com/tag/hospital/|0
88028471|28|alexian brothers hospital|http://www.killerstartups.com/tag/hospital/|0
55234623|151|alexian brothers hospital|http://www.killerstartups.com/tag/hospital/|1
66110208|225|alexian brothers hospital|http://www.killerstartups.com/tag/hospital/|1
24672457|23|alexian brothers hospital|http://www.killerstartups.com/tag/hospital/|1
24672457|9|cell phones|http://en.wikipedia.org/wiki/Cellular_phone_radiation|1
18924213|11|cell phones|http://en.wikipedia.org/wiki/Cellular_phone_radiation|1
22755732|21|cell phones|http://en.wikipedia.org/wiki/Cellular_phone_radiation|0
88028471|773|cell phones|http://en.wikipedia.org/wiki/Cellular_phone_radiation|2
34801756|16|cell phones|http://en.wikipedia.org/wiki/Cellular_phone_radiation|2
43103317|46|cell phones|http://en.wikipedia.org/wiki/Dead_Zone_(cellphone)|1
58521720|724|cell phones|http://en.wikipedia.org/wiki/Dead_Zone_(cellphone)|-1
66110208|88|cell phones|http://en.wikipedia.org/wiki/Dead_Zone_(cellphone)|0
45012728|7|cell phones|http://en.wikipedia.org/wiki/Dead_Zone_(cellphone)|1
87815437|62|cell phones|http://en.wikipedia.org/wiki/Dead_Zone_(cellphone)|0
50758155|17|cell phones|http://artmam.net/Cell_Phone_Numbers.htm|0
66110208|285|cell phones|http://artmam.net/Cell_Phone_Numbers.htm|0
43103317|60|cell phones|http://artmam.net/Cell_Phone_Numbers.htm|-1
16400153|15|cell phones|http://artmam.net/Cell_Phone_Numbers.htm|-1
98861266|70|cell phones|http://artmam.net/Cell_Phone_Numbers.htm|0
66110208|156|map of the united states|http://en.wikipedia.org/wiki/Geological_mapping|1
58521720|29|map of the united states|http://en.wikipedia.org/wiki/Geological_mapping|1
55234623|99|map of the united states|http://en.wikipedia.org/wiki/Geological_mapping|1
25756414|16|map of the united states|http://en.wikipedia.org/wiki/Geological_mapping|0
24672457|41|map of the united states|http://en.wikipedia.org/wiki/Geological_mapping|1
34801756|24|website design hosting|http://www.bodymodified.com/page/webdesignfirms/b.507.g.5574.html|-1
58521720|474|website design hosting|http://www.bodymodified.com/page/webdesignfirms/b.507.g.5574.html|3
14206182|29|website design hosting|http://www.bodymodified.com/page/webdesignfirms/b.507.g.5574.html|-1
22755732|16|website design hosting|http://www.bodymodified.com/page/webdesignfirms/b.507.g.5574.html|2
55234623|184|website design hosting|http://www.bodymodified.com/page/webdesignfirms/b.507.g.5574.html|-1
14679385|66|gps|http://en.wikipedia.org/wiki/Global Positioning System|2
50758155|11|gps|http://en.wikipedia.org/wiki/Global Positioning System|0
43103317|70|gps|http://en.wikipedia.org/wiki/Global Positioning System|0
16400153|16|gps|http://en.wikipedia.org/wiki/Global Positioning System|2
85236470|3391|gps|http://en.wikipedia.org/wiki/Global Positioning System|0
88028471|61|website design hosting|http://en.wikipedia.org/wiki/Website_hosting|1
49779286|36|website design hosting|http://en.wikipedia.org/wiki/Website_hosting|2
55234623|334|website design hosting|http://en.wikipedia.org/wiki/Website_hosting|3
14679385|21|website design hosting|http://en.wikipedia.org/wiki/Website_hosting|2
48347147|12|website design hosting|http://en.wikipedia.org/wiki/Website_hosting|1
34801756|20|website design hosting|http://www.webhostingthailand.net/|1
24672457|11|website design hosting|http://www.webhostingthailand.net/|-1
55234623|450|website design hosting|http://www.webhostingthailand.net/|3
88028471|13|website design hosting|http://www.webhostingthailand.net/|3
58521720|23|website design hosting|http://www.webhostingthailand.net/|1
24672457|15|website design hosting|http://netdesignplus.net/|1
66110208|211|website design hosting|http://netdesignplus.net/|3
48347147|18|website design hosting|http://netdesignplus.net/|1
77124817|214|website design hosting|http://netdesignplus.net/|1
34801756|30|website design hosting|http://netdesignplus.net/|2
22755732|14|website design hosting|http://en.wikipedia.org/wiki/Website_template|3
14206182|8|website design hosting|http://en.wikipedia.org/wiki/Website_template|0
33146762|70|website design hosting|http://en.wikipedia.org/wiki/Website_template|3
24672457|13|website design hosting|http://en.wikipedia.org/wiki/Website_template|1
58521720|73|website design hosting|http://en.wikipedia.org/wiki/Website_template|3
34801756|10|gps|http://en.wikipedia.org/wiki/GPS_reciever|1
43103317|76|gps|http://en.wikipedia.org/wiki/GPS_reciever|2
50758155|16|gps|http://en.wikipedia.org/wiki/GPS_reciever|0
14206182|11|gps|http://en.wikipedia.org/wiki/GPS_reciever|1
16400153|23|gps|http://en.wikipedia.org/wiki/GPS_reciever|2
25756414|6|gps|http://www.gpslodge.com/archives/cat_monthly_round_up.php|2
16400153|19|gps|http://www.gpslodge.com/archives/cat_monthly_round_up.php|3
55234623|193|gps|http://www.gpslodge.com/archives/cat_monthly_round_up.php|1
14206182|47|gps|http://www.gpslodge.com/archives/cat_monthly_round_up.php|3
46602775|64|gps|http://www.gpslodge.com/archives/cat_monthly_round_up.php|0
55234623|129|wilson antenna|http://www.rightchannelradios.com/trucking-cb-radio-kits-120/|0
50758155|32|wilson antenna|http://www.rightchannelradios.com/trucking-cb-radio-kits-120/|3
