WorkerId|WorkTimeInSeconds|Query|URL|Rationale|Relevance
94611377|21|dinosaurs|http://en.wikipedia.org/wiki/dinosaur|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
36364233|88|dinosaurs|http://en.wikipedia.org/wiki/dinosaur|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
19937580|130|dinosaurs|http://en.wikipedia.org/wiki/dinosaur|Dinosaurs are a varied group of animals from taxonomic, morphological and ecological standpoints. Birds, at over 10000 living species,[5] are the most diverse group of vertebrates besides perciform fish.[6] Using fossil evidence, paleontologists have identified over 500 distinct genera[7] and more than 1000 different species of non-avian dinosaurs.[8]...Dinosaurs are a diverse group of animals of the clade Dinosauria....Since the first dinosaur fossils were recognized in the early 19th century, mounted fossil dinosaur skeletons have been major attractions at museums around the world, and dinosaurs have become an enduring part of world culture|3
85264153|22|dinosaurs|http://en.wikipedia.org/wiki/dinosaur|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
31659778|37|dinosaurs|http://en.wikipedia.org/wiki/dinosaur|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
90350533|28|dinosaurs|http://photo2.si.edu/dino/dino.html|"The website you attempted to reach has been discontinued.

To browse collections documenting the Smithsonian's history, people, events, and research, visit the Smithsonian Institution Archives' Collections Search. You can also obtain Rights & Reproduction information for these collections on this website."|-1
53873290|64|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurus|"Dinosaurus and Eurosaurus have both been considered synonyms of Brithopus.[5]

Dinosaurus[edit]
""Dinosaurus"" redirects here. For other uses, see Dinosaur and Dinosaurus!

The name ""Dinosaurus"" was later used by Ludwig Rütimeyer (1856) for a new specimen of a prosauropod dinosaur, which he named ""Dinosaurus gresslyi"". However, the name was not attached to any formal description and so was an invalid nomen nudum. The prosauropod was formally named Gresslyosaurus ingens, and is now considered a junior synonym of Plateosaurus."|2
96255248|201|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurus|"In 1894, Harry Govier Seeley referred a femur to the genus ""Dinosaurus"", though this has since been found to belong to Phreatosuchus qualeni.  (Redirected from Dinosaurus)
not have pictures"|2
31659778|7|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurus|Brithopus is an extinct genus of dinocephalian therapsids. It contains a single species, Brithopus priscus, known from fragmentary remains found in the Copper Sandstones near Isheevo, Russia.|3
39485800|40|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurus|"Dinosaurus[edit]
""Dinosaurus"" redirects here. For other uses, see Dinosaur and Dinosaurus!
Rhopalodon murchisoni, a junior synonym of Brithopus priscus, was described in 1845 by Johann Fischer von Waldheim, first as a species of Rhopalodon, but later assigned to its own genus, Dinosaurus, by Fischer in 1847.[6] In 1894, Harry Govier Seeley referred a femur to the genus ""Dinosaurus"", though this has since been found to belong to Phreatosuchus qualeni."|3
15353531|51|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurus|"""Dinosaurus"" redirects here. For other uses, see Dinosaur and Dinosaurus!
Rhopalodon murchisoni, a junior synonym of Brithopus priscus, was described in 1845 by Johann Fischer von Waldheim, first as a species of Rhopalodon, but later assigned to its own genus, Dinosaurus, by Fischer in 1847.[6] In 1894, Harry Govier Seeley referred a femur to the genus ""Dinosaurus"", though this has since been found to belong to Phreatosuchus qualeni."|2
47306412|78|dinosaurs|http://web.me.com/dinoruss/dinos/exhibit.html|The text did not help me with my decision.|0
31659778|470|dinosaurs|http://web.me.com/dinoruss/dinos/exhibit.html|Sign in to iCloud|0
93122106|28|dinosaurs|http://web.me.com/dinoruss/dinos/exhibit.html|https://www.icloud.com/|-1
94826772|11|dinosaurs|http://web.me.com/dinoruss/dinos/exhibit.html|is an icloud website...|0
19937580|39|dinosaurs|http://web.me.com/dinoruss/dinos/exhibit.html|The text did not help me with my decision|0
90350533|46|dinosaurs|http://en.wikipedia.org/wiki/Ankylosaurus_magniventris|Ankylosaurus (/ˌæŋkəloʊˈsɔːrəs/ ang-kə-lo-sawr-əs[1]) is a genus of armored dinosaur. Fossils of Ankylosaurus have been found in geological formations dating to the very end of the Cretaceous Period, between about 68–66 million years ago, in western North America, making it among the last of the non-avian dinosaurs. It was named by Barnum Brown in 1908, and the only species classified in the genus is A. magniventris.|2
94611377|38|dinosaurs|http://en.wikipedia.org/wiki/Ankylosaurus_magniventris|"Ankylosaurus (/ˌæŋkəloʊˈsɔːrəs/ ang-kə-lo-sawr-əs[1]) is a genus of armored dinosaur. Fossils of Ankylosaurus have been found in geological formations dating to the very end of the Cretaceous Period, between about 68–66 million years ago, in western North America, making it among the last of the non-avian dinosaurs. It was named by Barnum Brown in 1908, and the only species classified in the genus is A. magniventris. The genus name means ""fused lizard"" and the specific name means ""great belly"". A handful of specimens have been excavated to date, but a complete skeleton has not been discovered. Though other members of Ankylosauria are represented by more extensive fossil material, Ankylosaurus is often considered the archetypal member of its group."|3
38265360|34|dinosaurs|http://en.wikipedia.org/wiki/Ankylosaurus_magniventris|Ankylosaurus (/ˌæŋkəloʊˈsɔːrəs/ ang-kə-lo-sawr-əs[1]) is a genus of armored dinosaur. Fossils of Ankylosaurus have been found in geological formations dating to the very end of the Cretaceous Period, between about 68–66 million years ago, in western North America, making it among the last of the non-avian dinosaurs|3
47915948|65|dinosaurs|http://en.wikipedia.org/wiki/Ankylosaurus_magniventris|Ankylosaurus (/ˌæŋkəloʊˈsɔːrəs/ ang-kə-lo-sawr-əs[1]) is a genus of armored dinosaur. Fossils of Ankylosaurus have been found in geological formations dating to the very end of the Cretaceous Period, between about 68–66 million years ago, in western North America, making it among the last of the non-avian dinosaurs.|2
31659778|12|dinosaurs|http://en.wikipedia.org/wiki/Ankylosaurus_magniventris|"Ankylosaurus (/ˌæŋkəloʊˈsɔːrəs/ ang-kə-lo-sawr-əs[1]) is a genus of armored dinosaur. Fossils of Ankylosaurus have been found in geological formations dating to the very end of the Cretaceous Period, between about 68–66 million years ago, in western North America, making it among the last of the non-avian dinosaurs. It was named by Barnum Brown in 1908, and the only species classified in the genus is A. magniventris. The genus name means ""fused lizard"" and the specific name means ""great belly"". A handful of specimens have been excavated to date, but a complete skeleton has not been discovered. Though other members of Ankylosauria are represented by more extensive fossil material, Ankylosaurus is often considered the archetypal member of its group."|3
93122106|10|dinosaurs|http://en.wikipedia.org/wiki/Special:Search/Dinosaurs|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
90350533|51|dinosaurs|http://en.wikipedia.org/wiki/Special:Search/Dinosaurs|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
15353531|101|dinosaurs|http://en.wikipedia.org/wiki/Special:Search/Dinosaurs|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
31659778|24|dinosaurs|http://en.wikipedia.org/wiki/Special:Search/Dinosaurs|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
90350533|115|dinosaurs|http://en.wikipedia.org/wiki/Special:Search/Dinosaurs|Dinosaurs are a diverse group of animals of the clade Dinosauria. They first appeared during the Triassic period, 231.4 million years ago, and were the dominant terrestrial vertebrates for 135 million years, from the start of the Jurassic (about 200 million years ago) until the end of the Cretaceous (66 million years ago),[1] when the Cretaceous–Paleogene extinction event led to the extinction of most dinosaur groups at the end of the Mesozoic Era.|3
25475121|26|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurs_in_popular_culture|Cultural depictions of dinosaurs have been numerous since the word dinosaur was coined in 1842. The dinosaurs featured in books, films, television programs, artwork, and other media have been used for both education and entertainment. The depictions range from the realistic, as in the television documentaries of the 1990s and first decade of the 21st century, or the fantastic, as in the monster movies of the 1950s and 1960s.|3
96255248|72|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurs_in_popular_culture|Cultural depictions of dinosaurs have been numerous since the word dinosaur was coined in 1842. The dinosaurs featured in books, films, television programs, artwork, and other media have been used for both education and entertainment. The depictions range from the realistic, as in the television documentaries of the 1990s and first decade of the 21st century, or the fantastic, as in the monster movies of the 1950s and 1960s.|3
31659778|8|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurs_in_popular_culture|Cultural depictions of dinosaurs have been numerous since the word dinosaur was coined in 1842. The dinosaurs featured in books, films, television programs, artwork, and other media have been used for both education and entertainment. The depictions range from the realistic, as in the television documentaries of the 1990s and first decade of the 21st century, or the fantastic, as in the monster movies of the 1950s and 1960s.|1
94611377|23|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurs_in_popular_culture|Cultural depictions of dinosaurs have been numerous since the word dinosaur was coined in 1842. The dinosaurs featured in books, films, television programs, artwork, and other media have been used for both education and entertainment. The depictions range from the realistic, as in the television documentaries of the 1990s and first decade of the 21st century, or the fantastic, as in the monster movies of the 1950s and 1960s.|3
25475121|25|dinosaurs|http://en.wikipedia.org/wiki/Dinosaurs_in_popular_culture|Cultural depictions of dinosaurs have been numerous since the word dinosaur was coined in 1842. The dinosaurs featured in books, films, television programs, artwork, and other media have been used for both education and entertainment. The depictions range from the realistic, as in the television documentaries of the 1990s and first decade of the 21st century, or the fantastic, as in the monster movies of the 1950s and 1960s.|3
96255248|110|arizona game and fish|http://www.azgfd.gov/h_f/hunting_fishing.shtml|Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success.|2
94611377|40|arizona game and fish|http://www.azgfd.gov/h_f/hunting_fishing.shtml|Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success.|3
15353531|10|arizona game and fish|http://www.azgfd.gov/h_f/hunting_fishing.shtml|"Hunting & Fishing
 
Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|3
53873290|31|arizona game and fish|http://www.azgfd.gov/h_f/hunting_fishing.shtml|"Hunting & Fishing
 
Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|3
20553511|25|arizona game and fish|http://www.azgfd.gov/h_f/hunting_fishing.shtml|"Hunting & Fishing
 
Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|3
31659778|490|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southwest.shtml|"Fishing in Southwestern Arizona
Check out Yumabassman, an excellent website about fishing around the Yuma area. There are forums for fishing, boating, tackle and a host of others. This site has all you need to know about fishing in the southwestern part of the state. Another very good web-based source, this one for Lake Havasu, is Havasufishing.com. It includes forums for striped bass, black bass, catfish and sunfish."|3
32374764|2380|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southwest.shtml|This site has all you need to know about fishing in the southwestern part of the state. Another very good web-based source, this one for Lake Havasu, is Havasufishing.com. It includes forums for striped bass, black bass, catfish and sunfish.|3
53575281|53|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southwest.shtml|"Fishing in Southwestern Arizona

The table below provides the species available in the waters within Southwestern Arizona

Check out Yumabassman, an excellent website about fishing around the Yuma area. There are forums for fishing, boating, tackle and a host of others. This site has all you need to know about fishing in the southwestern part of the state."|3
31072542|441|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southwest.shtml|The text did not help me with my decision. The website has mostly tables (images) listing what species of fish are available in the area. There is also lots of useful information about hunting, not directly on the given link, but it is still all there.|3
31659778|66|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southwest.shtml|"Check out Yumabassman, an excellent website about fishing around the Yuma area. There are forums for fishing, boating, tackle and a host of others. This site has all you need to know about fishing in the southwestern part of the state. Another very good web-based source, this one for Lake Havasu, is Havasufishing.com. It includes forums for striped bass, black bass, catfish and sunfish.

Alamo Lake
Lake Havasu 
Mittry Lake
Yuma Area Ponds
Colorado River from Picacho State Park to Imperial Dam

The table below provides the species available in the waters within Southwestern Arizona."|3
94611377|32|arizona game and fish|http://www.azgfd.gov/h_f/OverTheCounter.shtml|"There are many opportunities to go hunting that do not require hunters to submit an application for a hunt permit-tag via the Draw.

Referred to as over-the-counter tags, these permits are available for purchase from department offices and in many cases from license dealers.

Species and hunts available are: archery-only deer (some unit restrictions); limited opportunity elk; mountain lion; bear; archery-only javelina and juniors-only turkey (shotgun only)."|3
25475121|114|arizona game and fish|http://www.azgfd.gov/h_f/OverTheCounter.shtml|"There are many opportunities to go hunting that do not require hunters to submit an application for a hunt permit-tag via the Draw.

Referred to as over-the-counter tags, these permits are available for purchase from department offices and in many cases from license dealers.

Species and hunts available are: archery-only deer (some unit restrictions); limited opportunity elk; mountain lion; bear; archery-only javelina and juniors-only turkey (shotgun only)."|2
47757586|32|arizona game and fish|http://www.azgfd.gov/h_f/OverTheCounter.shtml|"Over the Counter Non-Permit Tags
There are many opportunities to go hunting that do not require hunters to submit an application for a hunt permit-tag via the Draw.

Referred to as over-the-counter tags, these permits are available for purchase from department offices and in many cases from license dealers."|3
77560919|28|arizona game and fish|http://www.azgfd.gov/h_f/OverTheCounter.shtml|"Over the Counter Non-Permit Tags
There are many opportunities to go hunting that do not require hunters to submit an application for a hunt permit-tag via the Draw.

Referred to as over-the-counter tags, these permits are available for purchase from department offices and in many cases from license dealers.

Species and hunts available are: archery-only deer (some unit restrictions); limited opportunity elk; mountain lion; bear; archery-only javelina and juniors-only turkey (shotgun only)."|3
73945930|65|arizona game and fish|http://www.azgfd.gov/h_f/OverTheCounter.shtml|"The Arizona Game and Fish Department follows a multi-tiered process for setting hunting season structures, hunting season dates, hunt permit allocations, and other controlling elements for regulating hunting of game animals.

The Department's Game Branch is responsible for this task and their mission is to protect and manage game wildlife populations and their habitats to maintain the natural diversity of Arizona, and to provide game wildlife oriented recreation opportunities for present and future generations. This is done by using science-based methods to assure wildlife is managed within the biological limits of each species, management strategies are also developed to consider social acceptability and responsibilities.

That process includes:

Hunt Guidelines - which are set every two years
Survey & field data - hunter harvest reporting & game surveys (collected annually)
Hunt Recommendations - which happens three times annually
Commission Orders - approved by the Commission and published in the hunting regulations"|3
80445296|27|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southeast.shtml|"The table below provides the species available in the waters within the Southeastern Arizona area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|3
86134747|10|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southeast.shtml|"Fishing in Southeastern Arizona
The table below provides the species available in the waters within"|3
31659778|45|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southeast.shtml|"Fishing in Southeastern Arizona
The table below provides the species available in the waters within the Southeastern Arizona area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|3
25475121|309|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southeast.shtml|"The table below provides the species available in the waters within the Southeastern Arizona area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|2
96255248|24|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_southeast.shtml|"Fishing in Southeastern Arizona

The table below provides the species available in the waters within the Southeastern Arizona area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|3
95948096|68|arizona game and fish|http://azgfd.gov/|The text did not help me with my decision|2
31659778|107|arizona game and fish|http://azgfd.gov/|"Hook a one-day fishing license, now half-price through May 30

Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!

For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department. Fish & Boat Arizona will take you to a map with the top fishing locations."|3
32374764|64|arizona game and fish|http://azgfd.gov/|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|3
15353531|420|arizona game and fish|http://azgfd.gov/|"AZ Game & Fish Home
Home Hunting Fishing Boating 
Arizona Game & Fish Shooting OHV Wildlife Recreation
Get the latest information about fishing in Arizona"|3
91403932|117|arizona game and fish|http://azgfd.gov/|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|2
31659778|60|arizona game and fish|http://phoenix.about.com/od/sportsandrecreation/a/hunting.htm|"1. Who Can Hunt in Arizona
Anyone can hunt in Arizona if you have a hunting license. There are several, kinds of hunting licenses in Arizona. Children under 14 can hunt without a license if they are accompanied by an adult, but they may not hunt big game unless they have completed the Arizona Hunter Education Course."|3
39485800|35|arizona game and fish|http://phoenix.about.com/od/sportsandrecreation/a/hunting.htm|"Who Can Hunt in Arizona
Anyone can hunt in Arizona if you have a hunting license. There are several, kinds of hunting licenses in Arizona. Children under 14 can hunt without a license if they are accompanied by an adult, but they may not hunt big game unless they have completed the Arizona Hunter Education Course."|3
15353531|41|arizona game and fish|http://phoenix.about.com/od/sportsandrecreation/a/hunting.htm|"1. Who Can Hunt in Arizona
Anyone can hunt in Arizona if you have a hunting license. There are several, kinds of hunting licenses in Arizona. Children under 14 can hunt without a license if they are accompanied by an adult, but they may not hunt big game unless they have completed the Arizona Hunter Education Course."|2
31072542|11|arizona game and fish|http://phoenix.about.com/od/sportsandrecreation/a/hunting.htm|"1. Who Can Hunt in Arizona

2. Resident vs. Nonresident Hunting License

3. How to Buy a Hunting or Fishing License"|3
31659778|90|arizona game and fish|http://phoenix.about.com/od/sportsandrecreation/a/hunting.htm|"1. Who Can Hunt in Arizona
2. Resident vs. Nonresident Hunting License
3. How to Buy a Hunting or Fishing License"|3
15353531|41|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona.|3
25475121|52|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|"A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona.

Arizona's fish and wildlife belong to all of us, so when someone takes an over-limit, it's like taking fish off your stringer and putting it on theirs. Bag and possession limits are designed to give everyone an equal chance and protect the fishery."|3
65102853|31|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|"Fishing Rules & Regulations
Regulations

A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona."|3
31659778|10|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|"Fishing Rules & Regulations
Regulations

A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona."|3
47915948|27|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|"Fishing Rules & Regulations
Regulations

A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona."|2
53575281|31|arizona game and fish|http://www.fws.gov/southwest/refuges/arizona/cibola.html|"Get outside and explore Cibola National Wildlife Refuge, managed for the benefit of wildlife and you.

Recreational Opportunities"|3
22147492|167|arizona game and fish|http://www.fws.gov/southwest/refuges/arizona/cibola.html|Located in the floodplain of the lower Colorado River, Cibola National Wildlife Refuge is surrounded by a fringe of desert ridges and washes.|1
31659778|98|arizona game and fish|http://www.fws.gov/southwest/refuges/arizona/cibola.html|National Wildlife Refuges are managed for wildlife and habitat and to ensure future generations will always have wild places to explore!|1
15353531|55|arizona game and fish|http://www.fws.gov/southwest/refuges/arizona/cibola.html|f you need to conduct business with the refuge or are planning to stop by the visitor center, you are encouraged to call ahead and make an appointment. This time of year finds us with fewer volunteers and a lot of the refuge staff are out in the field. Scheduling an appointment in advance helps us provide you with the best contact us.|0
77939386|32|arizona game and fish|http://www.fws.gov/southwest/refuges/arizona/cibola.html|"Where Wildlife Comes First
National Wildlife Refuges are managed for wildlife and habitat and to ensure future generations will always have wild places to explore!"|3
10255376|2216|arizona game and fish|http://www.gf.state.az.us/h_f/hunting_fishing.shtml|Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success.|3
93122106|26|arizona game and fish|http://www.gf.state.az.us/h_f/hunting_fishing.shtml|"Hunting & Fishing
 
Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success."|3
94611377|137|arizona game and fish|http://www.gf.state.az.us/h_f/hunting_fishing.shtml|Hunting - Contains rules and regulations and helpful information for identifying your species, learn about its distribution, preferences and habits. Learn through Mentored Hunting Camps. In addition, detailed hunting unit reports provided by wildlife managers provide species specific information and more for each game management unit.|2
25475121|77|arizona game and fish|http://www.gf.state.az.us/h_f/hunting_fishing.shtml|Few other outdoor activities require the breadth of knowledge and practice involved in becoming a successful hunter or angler. From the planning and preparation to the harvesting and care of a game animal or sport fish, we strive to provide you with the information necessary for success.|3
33048019|121|arizona game and fish|http://www.gf.state.az.us/h_f/hunting_fishing.shtml|Hunting - Contains rules and regulations and helpful information for identifying your species, learn about its distribution, preferences and habits. Learn through Mentored Hunting Camps. In addition, detailed hunting unit reports provided by wildlife managers provide species specific information and more for each game management unit.|2
93122106|72|arizona game and fish|http://www.azgfd.gov/|The text did not help me with my decision.|3
37951957|106|arizona game and fish|http://www.azgfd.gov/|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|3
94611377|142|arizona game and fish|http://www.azgfd.gov/|page keep loading or over a min and nothing comes up, tried in chrome and Edge browser, same issue in both. probably website was having server problem at the time i checked|-1
47757586|66|arizona game and fish|http://www.azgfd.gov/|"For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department. Fish & Boat Arizona will take you to a map with the top fishing locations."|3
93122106|25|arizona game and fish|http://www.azgfd.gov/|Arizona is blessed with diverse fishing opportunities, from the large reservoirs to the trout lakes in the mountains, and plenty of low-elevation fishing holes in between. Go out and catch a memory!|3
25475121|30|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_white.shtml|"The table below provides the species available in the waters within the White mountians area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|2
94826772|58|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_white.shtml|"The table below provides the species available in the waters within the White mountians area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Departm"|3
65102853|27|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_white.shtml|"The table below provides the species available in the waters within the White mountians area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|3
31659778|10|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_white.shtml|"Locations
Fishing in the White Mountains
Fishing in North Central Arizona
Fishing on the Mogollon Rim in Arizona
Fishing in Northwestern Arizona
Fishing in Central Arizona
Fishing in Southeastern Arizona
Fishing in Southwestern Arizona
Fishing in the White Mountains"|3
94611377|39|arizona game and fish|http://www.azgfd.gov/h_f/where_fish_white.shtml|"Fishing in the White Mountains
 
The table below provides the species available in the waters within the White mountians area. For more information such as area maps, concessions and supplies available, boating information, nearest towns, and facilities of these waters, purchase the ""Arizona Fishin' Holes"" book from Arizona Game and Fish Department."|3
77560919|28|arizona game and fish|http://en.wikipedia.org/wiki/Rainbow_Lake_(Arizona)|Rainbow Lake is a 125-acre man-made lake on Walnut Creek in Arizona. The lake was originally built to impound water for irrigation.[1] Mormon settlers created Rainbow Lake by damming Walnut Creek in 1903.[2] Settlers established communities in nearby Lakeside, AZ and Pinetop, AZ in the early 1880s. These settlements grew into a community called|1
96255248|36|arizona game and fish|http://en.wikipedia.org/wiki/Rainbow_Lake_(Arizona)|Rainbow Lake is a 125-acre man-made lake on Walnut Creek in Arizona. The lake was originally built to impound water for irrigation.[1] Mormon settlers created Rainbow Lake by damming Walnut Creek in 1903.[2] Settlers established communities in nearby Lakeside, AZ and Pinetop, AZ in the early 1880s.|3
31659778|46|arizona game and fish|http://en.wikipedia.org/wiki/Rainbow_Lake_(Arizona)|Rainbow Lake is 116 acres (0.47 km2), and has a maximum depth of 14 feet (4.3 m) and an average depth of 7 feet (2.1 m). Currently, the Arizona Game and Fish Department stocks catchable-sized rainbow trout in the spring and early summer. Naturally propagating warm water species include largemouth bass, channel catfish, black bullhead, bluegill and green sunfish. The lake also contains illegally introduced northern pike. Because it is shallow and weedy, Rainbow Lake is subject to water quality problems.|3
25475121|11|arizona game and fish|http://en.wikipedia.org/wiki/Rainbow_Lake_(Arizona)|Rainbow Lake (Arizona)|1
