WorkerId|WorkTimeInSeconds|Query|URL|InputRelevance|InputRationale|Reasoning|Relevance
95948096|144|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_15.cfm|2|"The second half of July marks the period know as the ""dog days of summer."" While the term actually derives from the astronomical calendar, modern usage refers to those hazy, humid summer days when it’s just too hot to do anything but relax."|The page didn't give much information  about dog heat at all.|1
80570263|98|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_15.cfm|2|"The second half of July marks the period know as the ""dog days of summer."" While the term actually derives from the astronomical calendar, modern usage refers to those hazy, humid summer days when it’s just too hot to do anything but relax."|Alice was looking for more information on exactly what happens to dogs in the summer and how to help them out.  Tom's webpage had information about all kinds of physicals and other things for dogs.  Alice was looking for something more specific.|1
94611377|1001|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2|"Web Hosting: Know your Web Host

Many of us browse the World Wide Web regularly and wonder how we can stake a claim on the internet, like many of others have done already, then web hosting is one term which can satiate your need. In this vast array of information, Internet is one word which can cater to all kind of genre as per their taste. And, by web hosting one can own a portion of the web. But, web hosting is not just getting a portion of the web, but also involves different other services. This article will give you an insight of the terms web hosting and web development."|"That specific page talks about hosting, and there are links where you will find information about design. I did not consider it as ""Definitely Relevant"", as what Alice is looking for is too wide to be 100% sure she will get what she is completely looking for."|2
36364233|516|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2|"Web Hosting: Know your Web Host

Many of us browse the World Wide Web regularly and wonder how we can stake a claim on the internet, like many of others have done already, then web hosting is one term which can satiate your need. In this vast array of information, Internet is one word which can cater to all kind of genre as per their taste. And, by web hosting one can own a portion of the web. But, web hosting is not just getting a portion of the web, but also involves different other services. This article will give you an insight of the terms web hosting and web development."|It at least offers background info on the types of hosting Alice could choose from.|2
19937580|64|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2|"Web Hosting: Know your Web Host

Many of us browse the World Wide Web regularly and wonder how we can stake a claim on the internet, like many of others have done already, then web hosting is one term which can satiate your need. In this vast array of information, Internet is one word which can cater to all kind of genre as per their taste. And, by web hosting one can own a portion of the web. But, web hosting is not just getting a portion of the web, but also involves different other services. This article will give you an insight of the terms web hosting and web development."|I agree because this website did not offer much about business but it did have extensive information about web hosting.|2
85264153|747|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2|"Web Hosting: Know your Web Host

Many of us browse the World Wide Web regularly and wonder how we can stake a claim on the internet, like many of others have done already, then web hosting is one term which can satiate your need. In this vast array of information, Internet is one word which can cater to all kind of genre as per their taste. And, by web hosting one can own a portion of the web. But, web hosting is not just getting a portion of the web, but also involves different other services. This article will give you an insight of the terms web hosting and web development."|This site, though perhaps not of great modern quality, would definitely still be helpful to Alice|3
31659778|661|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3|Today, the Chicago hospital has become the Alexian Brothers Medical Center and Rehabilitation Hospital in Elk Grove Village, Illinois, and the St. Alexius Medical Center and Behavioral Hospital, both in Hoffman Estates, Illinois. These also operate satellite centers and clinics around Illinois. In Missouri, Tennessee and Wisconsin the Alexians run a group of facilities, care systems, homes and communities all for older adults. The other hospitals have been sold or closed.|The webpage satisfies the search query.|3
90350533|59|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3|Today, the Chicago hospital has become the Alexian Brothers Medical Center and Rehabilitation Hospital in Elk Grove Village, Illinois, and the St. Alexius Medical Center and Behavioral Hospital, both in Hoffman Estates, Illinois. These also operate satellite centers and clinics around Illinois. In Missouri, Tennessee and Wisconsin the Alexians run a group of facilities, care systems, homes and communities all for older adults. The other hospitals have been sold or closed.|Agree because The webpage provides information about Alexian Brothers and hospitals they run.|3
53873290|177|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3|Today, the Chicago hospital has become the Alexian Brothers Medical Center and Rehabilitation Hospital in Elk Grove Village, Illinois, and the St. Alexius Medical Center and Behavioral Hospital, both in Hoffman Estates, Illinois. These also operate satellite centers and clinics around Illinois. In Missouri, Tennessee and Wisconsin the Alexians run a group of facilities, care systems, homes and communities all for older adults. The other hospitals have been sold or closed.|Agree. The website described the earliest known history of  the Alexian hospital's religious beginnings, then to the US chain found to date.|3
96255248|82|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3|Today, the Chicago hospital has become the Alexian Brothers Medical Center and Rehabilitation Hospital in Elk Grove Village, Illinois, and the St. Alexius Medical Center and Behavioral Hospital, both in Hoffman Estates, Illinois. These also operate satellite centers and clinics around Illinois. In Missouri, Tennessee and Wisconsin the Alexians run a group of facilities, care systems, homes and communities all for older adults. The other hospitals have been sold or closed.|The page has information about the Brothers and the hospitals|2
31659778|47|toilet|http://www.allproducts.com.tw/handtools/maghin/19-door_knob.html|0|This Webpage Is Not Working|Agree because the webpage doesn't satisfy the search query.|0
39485800|67|toilet|http://www.allproducts.com.tw/handtools/maghin/19-door_knob.html|0|This Webpage Is Not Working|the we page was not working and plus if you look at the link it has to do with knobs|0
15353531|50|toilet|http://www.allproducts.com.tw/handtools/maghin/19-door_knob.html|0|This Webpage Is Not Working|page not working|0
47306412|121|toilet|http://www.allproducts.com.tw/handtools/maghin/19-door_knob.html|0|This Webpage Is Not Working|The URLS was not found|0
31659778|34|djs|http://www.djporkchop.com/|1|"玩家新声 更多>>
一本道可道
提款快能否可以保证是好公司
博帝吧
套利玩家与优势玩家的区别
风绝一刀
谈谈波音平台和其他平台的优势和缺点【转】
风绝一刀
快捷支付使得银行卡不安全？
风绝一刀
什么样的投注行为，会被认定为软件投注？
红利优惠 更多>>
红利优惠 | 博帝吧独家老虎机首存100送118，12倍水
红利优惠 | 喜乐-首存100送118，12杯水
首存优惠 | 老虎机首存红利100%，最高888元
返水优惠 | 钱柜娱乐-真人娱乐城0.4%每日返水，无上限"|Chinese language|0
93122106|51|djs|http://www.djporkchop.com/|1|"玩家新声 更多>>
一本道可道
提款快能否可以保证是好公司
博帝吧
套利玩家与优势玩家的区别
风绝一刀
谈谈波音平台和其他平台的优势和缺点【转】
风绝一刀
快捷支付使得银行卡不安全？
风绝一刀
什么样的投注行为，会被认定为软件投注？
红利优惠 更多>>
红利优惠 | 博帝吧独家老虎机首存100送118，12倍水
红利优惠 | 喜乐-首存100送118，12杯水
首存优惠 | 老虎机首存红利100%，最高888元
返水优惠 | 钱柜娱乐-真人娱乐城0.4%每日返水，无上限"|Is a chinese website with no info about DJing.|0
94826772|52|djs|http://www.djporkchop.com/|1|"玩家新声 更多>>
一本道可道
提款快能否可以保证是好公司
博帝吧
套利玩家与优势玩家的区别
风绝一刀
谈谈波音平台和其他平台的优势和缺点【转】
风绝一刀
快捷支付使得银行卡不安全？
风绝一刀
什么样的投注行为，会被认定为软件投注？
红利优惠 更多>>
红利优惠 | 博帝吧独家老虎机首存100送118，12倍水
红利优惠 | 喜乐-首存100送118，12杯水
首存优惠 | 老虎机首存红利100%，最高888元
返水优惠 | 钱柜娱乐-真人娱乐城0.4%每日返水，无上限"|Can't really say what the webpage is about.|0
19937580|70|djs|http://www.djporkchop.com/|1|"玩家新声 更多>>
一本道可道
提款快能否可以保证是好公司
博帝吧
套利玩家与优势玩家的区别
风绝一刀
谈谈波音平台和其他平台的优势和缺点【转】
风绝一刀
快捷支付使得银行卡不安全？
风绝一刀
什么样的投注行为，会被认定为软件投注？
红利优惠 更多>>
红利优惠 | 博帝吧独家老虎机首存100送118，12倍水
红利优惠 | 喜乐-首存100送118，12杯水
首存优惠 | 老虎机首存红利100%，最高888元
返水优惠 | 钱柜娱乐-真人娱乐城0.4%每日返水，无上限"|I diagree and say that this page is definitely not relevant because it is in Chinese.|0
90350533|19|arizona game and fish|http://www.azgfd.net/wildlife/hunting-news/reminder-hunting-seasons-that-carry-over-into-january-require-a-2009-hunting-license/2009/01/05/|2|Many of Arizona’s hunting seasons for big game and small game extend into the New Year. However, hunting licenses expire at the end of the calendar year. If you plan to go afield after Dec. 31 for quail, rabbit, archery deer or other pursuits, be sure to stop by a licensed dealer or department office and pick up a new 2009 General Hunting license (class G)|The page gives information about Arizona’s hunting seasons for big game and small game. For those who hunt and fish, the Combo Hunt and Fish license (class F) is the best choice. It is cheaper than buying each license separately and it includes your trout stamp.|2
94611377|448|arizona game and fish|http://www.azgfd.net/wildlife/hunting-news/reminder-hunting-seasons-that-carry-over-into-january-require-a-2009-hunting-license/2009/01/05/|2|Many of Arizona’s hunting seasons for big game and small game extend into the New Year. However, hunting licenses expire at the end of the calendar year. If you plan to go afield after Dec. 31 for quail, rabbit, archery deer or other pursuits, be sure to stop by a licensed dealer or department office and pick up a new 2009 General Hunting license (class G)|"Alice will find what she is looking for by parsing the whole website. But that webpage already provides a good part of the information she is searching. So ""Probably Relevant"", but not ""Definitely""."|2
38265360|34|arizona game and fish|http://www.azgfd.net/wildlife/hunting-news/reminder-hunting-seasons-that-carry-over-into-january-require-a-2009-hunting-license/2009/01/05/|2|Many of Arizona’s hunting seasons for big game and small game extend into the New Year. However, hunting licenses expire at the end of the calendar year. If you plan to go afield after Dec. 31 for quail, rabbit, archery deer or other pursuits, be sure to stop by a licensed dealer or department office and pick up a new 2009 General Hunting license (class G)|The information looks useful, but it may be out of date (2009).|2
47915948|126|arizona game and fish|http://www.azgfd.net/wildlife/hunting-news/reminder-hunting-seasons-that-carry-over-into-january-require-a-2009-hunting-license/2009/01/05/|2|Many of Arizona’s hunting seasons for big game and small game extend into the New Year. However, hunting licenses expire at the end of the calendar year. If you plan to go afield after Dec. 31 for quail, rabbit, archery deer or other pursuits, be sure to stop by a licensed dealer or department office and pick up a new 2009 General Hunting license (class G)|Alice was looking for information about fishing and hunting in Arizona. Tom's website was holding specifically that kind of information.|2
31659778|192|rick warren|http://www.goledy.com/tag/rick+warren|0|"The text did not help me with my decision."""|The webpage doesn't satisfy the search query.|0
93122106|18|rick warren|http://www.goledy.com/tag/rick+warren|0|"The text did not help me with my decision."""|Blank white page!|0
90350533|19|rick warren|http://www.goledy.com/tag/rick+warren|0|"The text did not help me with my decision."""|The webpage is not loading.|0
15353531|97|rick warren|http://www.goledy.com/tag/rick+warren|0|"The text did not help me with my decision."""|no real info on rick warren|0
31659778|47|appraisals|http://en.wikipedia.org/wiki/Land_value|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|Agree because the webpage satisfies the search query.|3
90350533|58|appraisals|http://en.wikipedia.org/wiki/Land_value|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|agree. The webpage has information about Real estate appraisal.|3
25475121|16|appraisals|http://en.wikipedia.org/wiki/Land_value|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|i also checked the info|3
96255248|16|appraisals|http://en.wikipedia.org/wiki/Land_value|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|The site has to do with land value|3
31659778|50|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|Agree because the website/link has details about the search query.|3
94611377|1214|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|This is a complete webpage about appraisal - several methodologies are introcuded. There is even a section comparing different countries.|3
25475121|285|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|i checked the info|3
96255248|81|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3|Real estate appraisal, property valuation or land valuation is the process of developing an opinion of value for real property (usually market value). Real estate transactions often require appraisals because they occur infrequently and every property is unique (especially their location, a key factor in valuation), unlike corporate stocks, which are traded daily and are identical (thus a centralized Walrasian auction like a stock exchange is unrealistic). Appraisal reports form the basis for mortgage loans, settling estates and divorces, taxation, and so on. Sometimes an appraisal report is used to establish a sale price for a property.|This is about appraisals/property quotes|3
94611377|1195|gps|http://www.dealtime.com/xPP-gps_devices--europe_maps|0|The text did not help me with my decision|"Not a page load Error, but a ""blank / non information"" page about ... cables"|0
15353531|82|gps|http://www.dealtime.com/xPP-gps_devices--europe_maps|0|The text did not help me with my decision|No info on GPS|3
53873290|159|gps|http://www.dealtime.com/xPP-gps_devices--europe_maps|0|The text did not help me with my decision|Agree with Tom. The website was a generic German third party dealer for electronic products. Nothing talks or explains GPS priniciples or specific receivers.|0
20553511|61|gps|http://www.dealtime.com/xPP-gps_devices--europe_maps|0|The text did not help me with my decision|No results for gps.|0
31659778|120|french lick resort and casino|http://www.frenchlick.com/accommodations/west_baden.asp|3|Just a short trip to the stables or a quick trolley ride to the casino and French Lick Springs Hotel, there are endless possibilities for a truly extraordinary stay at West Baden Springs Hotel.|Agree because the webpage satisfies the search query.|3
32374764|166|french lick resort and casino|http://www.frenchlick.com/accommodations/west_baden.asp|3|Just a short trip to the stables or a quick trolley ride to the casino and French Lick Springs Hotel, there are endless possibilities for a truly extraordinary stay at West Baden Springs Hotel.|The webpage seems like the official page of the hotel chain and does provide sufficient information associated with the search term.|3
53575281|20|french lick resort and casino|http://www.frenchlick.com/accommodations/west_baden.asp|3|Just a short trip to the stables or a quick trolley ride to the casino and French Lick Springs Hotel, there are endless possibilities for a truly extraordinary stay at West Baden Springs Hotel.|It's the website for the casino.|3
31072542|98|french lick resort and casino|http://www.frenchlick.com/accommodations/west_baden.asp|3|Just a short trip to the stables or a quick trolley ride to the casino and French Lick Springs Hotel, there are endless possibilities for a truly extraordinary stay at West Baden Springs Hotel.|This is the website for the french lick resort in Indiana|3
31659778|24|website design hosting|http://royalways.com/web-hosting.html|3|"Web Hosting
Web hosting can be described as the service that allows the internet user to store any sort of information in the form of raw data, images, audio or video. Basically, any content that is accessible via web."|Agree because the website/link satisfies the search query.|3
94611377|766|website design hosting|http://royalways.com/web-hosting.html|3|"Web Hosting
Web hosting can be described as the service that allows the internet user to store any sort of information in the form of raw data, images, audio or video. Basically, any content that is accessible via web."|This is the website of one webiste development company. So Alice will get some information about what she is looking for, but she will need to parse several websites to get more accurate information. We also do not know if Alice wants someone to design her website or if she wants to do that herself. The answer would be different in the second case.|2
25475121|25|website design hosting|http://royalways.com/web-hosting.html|3|"Web Hosting
Web hosting can be described as the service that allows the internet user to store any sort of information in the form of raw data, images, audio or video. Basically, any content that is accessible via web."|i checked the info|3
47757586|278|website design hosting|http://royalways.com/web-hosting.html|3|"Web Hosting
Web hosting can be described as the service that allows the internet user to store any sort of information in the form of raw data, images, audio or video. Basically, any content that is accessible via web."|The suggested webpage has all information required by Alice on website designing and web hosting. I agree with Tom.|3
77560919|248|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|3|"This is a list of notable club DJs, professionals who perform, or are known to perform, at large nightclub venues or other dance events, or who have been pioneers in the development of the role of the club DJ. DJs play a mix of recorded music for an audience at a bar, nightclub, dance club or rave who dance to the music

DJs who use their real names are listed alphabetically by last name; DJs who use stage names are listed alphabetically by their first name."|that page contains all info about DJs|3
73945930|426|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|3|"This is a list of notable club DJs, professionals who perform, or are known to perform, at large nightclub venues or other dance events, or who have been pioneers in the development of the role of the club DJ. DJs play a mix of recorded music for an audience at a bar, nightclub, dance club or rave who dance to the music

DJs who use their real names are listed alphabetically by last name; DJs who use stage names are listed alphabetically by their first name."|"Since Alice is looking to hire DJS, she would probably want them to be within her own geographical location. This list is of worldwide popular DJS, which might not be what she directly needs. She would have to peruse through the whole list or even search additional details about names on this list to find her own relevant match. 

Though as a side comment her search by itself was not a good one. Just searching DJS is likely to end up with global lists rather than local, because you didn't specify what you want."|2
80445296|68|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|3|"This is a list of notable club DJs, professionals who perform, or are known to perform, at large nightclub venues or other dance events, or who have been pioneers in the development of the role of the club DJ. DJs play a mix of recorded music for an audience at a bar, nightclub, dance club or rave who dance to the music

DJs who use their real names are listed alphabetically by last name; DJs who use stage names are listed alphabetically by their first name."|This is a thorough list of djs which can be useful for alice|3
86134747|59|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|3|"This is a list of notable club DJs, professionals who perform, or are known to perform, at large nightclub venues or other dance events, or who have been pioneers in the development of the role of the club DJ. DJs play a mix of recorded music for an audience at a bar, nightclub, dance club or rave who dance to the music

DJs who use their real names are listed alphabetically by last name; DJs who use stage names are listed alphabetically by their first name."|i don't fully agree. It doesn't mean you can hire them and the page doesn't provide contact information|2
31659778|33|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3|The heart is a muscle so with regular exercise it will become larger and become more efficient as a pump. As a result you will find your resting heart rate gets lower so you will need to check your HRrest on a regular basis (e.g. Monthly).|Agree because the webpage satisfies the search query.|3
25475121|62|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3|The heart is a muscle so with regular exercise it will become larger and become more efficient as a pump. As a result you will find your resting heart rate gets lower so you will need to check your HRrest on a regular basis (e.g. Monthly).|information is correct|3
96255248|30|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3|The heart is a muscle so with regular exercise it will become larger and become more efficient as a pump. As a result you will find your resting heart rate gets lower so you will need to check your HRrest on a regular basis (e.g. Monthly).|This contains detailed info on heart rate and reasons for increase/decrease|3
95948096|101|lower heart rate|http://www.brianmac.co.uk/hrm1.htm|3|The heart is a muscle so with regular exercise it will become larger and become more efficient as a pump. As a result you will find your resting heart rate gets lower so you will need to check your HRrest on a regular basis (e.g. Monthly).|The webpage tom provided was very complicated to use and understand. I feel like there are much easier and better results out there.|1
31659778|82|djs|http://www.christiandjs.net/eventsetuparea.html|3|Each event we do is different from the next with regard to type, size, and location. That said, one of the main reasons why ChristianDJs - DJ service is chosen time and time again, over other DJ services throughout the country is because we actually have the ability to ENTERTAIN your all your invited guest.|The webpage satisfies the search query.|3
32374764|113|djs|http://www.christiandjs.net/eventsetuparea.html|3|Each event we do is different from the next with regard to type, size, and location. That said, one of the main reasons why ChristianDJs - DJ service is chosen time and time again, over other DJ services throughout the country is because we actually have the ability to ENTERTAIN your all your invited guest.|Webpage does provide information about the organisation that has DJs for hire.|3
15353531|23|djs|http://www.christiandjs.net/eventsetuparea.html|3|Each event we do is different from the next with regard to type, size, and location. That said, one of the main reasons why ChristianDJs - DJ service is chosen time and time again, over other DJ services throughout the country is because we actually have the ability to ENTERTAIN your all your invited guest.|Yes has info on djs|3
91403932|45|djs|http://www.christiandjs.net/eventsetuparea.html|3|Each event we do is different from the next with regard to type, size, and location. That said, one of the main reasons why ChristianDJs - DJ service is chosen time and time again, over other DJ services throughout the country is because we actually have the ability to ENTERTAIN your all your invited guest.|He discussed christian djs.|2
31659778|38|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|3|"A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona.

Arizona's fish and wildlife belong to all of us, so when someone takes an over-limit, it's like taking fish off your stringer and putting it on theirs. Bag and possession limits are designed to give everyone an equal chance and protect the fishery."|The webpage satisfies the search query.|3
39485800|137|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|3|"A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona.

Arizona's fish and wildlife belong to all of us, so when someone takes an over-limit, it's like taking fish off your stringer and putting it on theirs. Bag and possession limits are designed to give everyone an equal chance and protect the fishery."|i agree and disagree it has to do with fishing but not hunting. so i say probably relevant|2
15353531|61|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|3|"A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona.

Arizona's fish and wildlife belong to all of us, so when someone takes an over-limit, it's like taking fish off your stringer and putting it on theirs. Bag and possession limits are designed to give everyone an equal chance and protect the fishery."|Has info on game and fish|3
31072542|28|arizona game and fish|http://www.azgfd.gov/h_f/fishing_rules.shtml|3|"A valid fishing or combination license is required for resident and nonresident anglers 10 years of age or older fishing any public accessible water in Arizona. Youth under the age of 10 and blind residents do not need to purchase a state fishing license to fish in Arizona.

Arizona's fish and wildlife belong to all of us, so when someone takes an over-limit, it's like taking fish off your stringer and putting it on theirs. Bag and possession limits are designed to give everyone an equal chance and protect the fishery."|Website provided information about Fishing in Arizona.|3
31659778|841|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3|The Kansas City Southern Railway Company (reporting mark KCS), owned by Kansas City Southern, is the smallest and third-oldest Class I railroad in North America (just behind Union Pacific Railroad and Canadian Pacific Railway) still in operation.[citation needed] KCS was founded in 1887 and is currently operating in a region consisting of ten central U.S. states. KCS also owns and indirectly operates Kansas City Southern de México (KCSM) in the central and northeastern states of México, and is the only Class I Railroad to own any track both inside and outside of Mexico's boundaries (Ferromex is the only other Class I operating in Mexico).|The webpage satisfies the search query.|3
15353531|96|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3|The Kansas City Southern Railway Company (reporting mark KCS), owned by Kansas City Southern, is the smallest and third-oldest Class I railroad in North America (just behind Union Pacific Railroad and Canadian Pacific Railway) still in operation.[citation needed] KCS was founded in 1887 and is currently operating in a region consisting of ten central U.S. states. KCS also owns and indirectly operates Kansas City Southern de México (KCSM) in the central and northeastern states of México, and is the only Class I Railroad to own any track both inside and outside of Mexico's boundaries (Ferromex is the only other Class I operating in Mexico).|Has info on the KCS - The Kansas City Southern Railway Company|3
25475121|19|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3|The Kansas City Southern Railway Company (reporting mark KCS), owned by Kansas City Southern, is the smallest and third-oldest Class I railroad in North America (just behind Union Pacific Railroad and Canadian Pacific Railway) still in operation.[citation needed] KCS was founded in 1887 and is currently operating in a region consisting of ten central U.S. states. KCS also owns and indirectly operates Kansas City Southern de México (KCSM) in the central and northeastern states of México, and is the only Class I Railroad to own any track both inside and outside of Mexico's boundaries (Ferromex is the only other Class I operating in Mexico).|information is correct|3
65102853|40|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3|The Kansas City Southern Railway Company (reporting mark KCS), owned by Kansas City Southern, is the smallest and third-oldest Class I railroad in North America (just behind Union Pacific Railroad and Canadian Pacific Railway) still in operation.[citation needed] KCS was founded in 1887 and is currently operating in a region consisting of ten central U.S. states. KCS also owns and indirectly operates Kansas City Southern de México (KCSM) in the central and northeastern states of México, and is the only Class I Railroad to own any track both inside and outside of Mexico's boundaries (Ferromex is the only other Class I operating in Mexico).|Straight to the wiki of the railway.|3
31659778|118|dogs for adoption|http://fresno.adoos.us/l/pet|1|"Get Adoos for your mobile phone

Use your phone to buy and sell in your local area.
Easy photo uploads, real-time chat with buyers and sellers, find everything close to you."|Disagree because the webpage does not satisfy the search query.|0
47915948|111|dogs for adoption|http://fresno.adoos.us/l/pet|1|"Get Adoos for your mobile phone

Use your phone to buy and sell in your local area.
Easy photo uploads, real-time chat with buyers and sellers, find everything close to you."|Alice was looking to adopt a dog. Tom's website is just giving an app for posting ads online.|1
53575281|30|dogs for adoption|http://fresno.adoos.us/l/pet|1|"Get Adoos for your mobile phone

Use your phone to buy and sell in your local area.
Easy photo uploads, real-time chat with buyers and sellers, find everything close to you."|What does this have to do with dogs, Tom? Answer: nothing.|0
22147492|85|dogs for adoption|http://fresno.adoos.us/l/pet|1|"Get Adoos for your mobile phone

Use your phone to buy and sell in your local area.
Easy photo uploads, real-time chat with buyers and sellers, find everything close to you."|The information is for buying and selling (pets), not adoption as requested|0
31659778|104|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(musical)|3|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey.|Agree because the website/link has details about the search query.|3
15353531|40|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(musical)|3|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey.|Has what is required on The Music Man and|3
77939386|97|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(musical)|3|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey.|Alice is looking to find out the information of Musical, the music man. And the assessment of Tom is perfectly relavant to Alice's search. So, i agree with Tom's decision. Alice has found the revelant information, which she has searched.|3
10255376|20|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(musical)|3|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey.|wrong|1
93122106|65|appraisals|http://narblog1.realtors.org/mvtype/appraisalinsight/2008/08/|1|Lending professionals and other non-appraisers will gain a better understanding of the Uniform Standards of Professional Appraisal Practice (USPAP) and its applicability to the lending process through this online seminar created by The Appraisal Foundation in partnership with McKissock.|This does have information about appraisals about home value. I think definitely relevant.|3
94611377|217|appraisals|http://narblog1.realtors.org/mvtype/appraisalinsight/2008/08/|1|Lending professionals and other non-appraisers will gain a better understanding of the Uniform Standards of Professional Appraisal Practice (USPAP) and its applicability to the lending process through this online seminar created by The Appraisal Foundation in partnership with McKissock.|This webpage will not help Alice get the answer to her question directly, but there is still related information about what she is looking at (list of contacts that know how to appraise a house)|1
25475121|18|appraisals|http://narblog1.realtors.org/mvtype/appraisalinsight/2008/08/|1|Lending professionals and other non-appraisers will gain a better understanding of the Uniform Standards of Professional Appraisal Practice (USPAP) and its applicability to the lending process through this online seminar created by The Appraisal Foundation in partnership with McKissock.|i checked the info|1
